Ticker,Predicted PE (Cluster),PE Difference (Cluster),Valuation Signal (Cluster),Cluster R²,Cluster Adj R²,Cluster F p-value,Cluster Residual SE,Source Cluster,Sector,PE Ratio (Current),EPS Growth (ROE x Retention),Beta,Payout Ratio,Predicted PE (Index),PE Difference (Index),Valuation Signal (Index),Index R²,Index Adj R²,Index F p-value,Index Residual SE,Combined Signal
BALL,30.44,-11.86,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Materials,18.58484848484849,0.1221402736122,1.065,0.24239999,28.51,-9.93,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued
BAC,37.71,-24.47,Undervalued,0.1131,0.0857,0.0085,16.4215,cluster_2,Financials,13.243781094527366,0.077318016,1.221,0.2736,30.82,-17.58,Undervalued,0.1352,0.1281,0.0,14.1588,Strong Undervalued
BK,32.5,-15.88,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Financials,16.61863354037267,0.1002855679999999,1.068,0.2556,28.7,-12.08,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued
AVGO,30.58,51.38,Overvalued,0.1131,0.0857,0.0085,16.4215,cluster_2,Information Technology,81.96108949416342,0.1762989943911998,1.44,0.47169998,33.08,48.88,Overvalued,0.1352,0.1281,0.0,14.1588,Strong Overvalued
BLDR,43.63,-14.73,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Industrials,28.900763358778622,0.06958,1.485,0.0,33.31,-4.41,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued
CHRW,23.0,12.82,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Industrials,35.81818181818182,0.172064882,0.943,0.5061,27.42,8.4,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued
COF,-61.21,120.44,Overvalued,0.1131,0.0857,0.0085,16.4215,cluster_2,Financials,59.231481481481474,0.0045137149999999,1.05,0.8615,30.11,29.12,Overvalued,0.1352,0.1281,0.0,14.1588,Strong Overvalued
CARR,43.76,1.16,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Industrials,44.919999999999995,0.0386373,1.377,0.61,33.67,11.25,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued
CBRE,31.31,1.07,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Real Estate,32.37671232876713,0.15597,1.278,0.0,30.23,2.15,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued
CSCO,29.44,3.6,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Information Technology,33.039568345323744,0.097419250899,0.912,0.5899,27.66,5.38,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued
C,38.05,-22.37,Undervalued,0.1131,0.0857,0.0085,16.4215,cluster_2,Financials,15.678615574783684,0.054177867,1.124,0.2917,29.76,-14.08,Fairly Valued,0.1352,0.1281,0.0,14.1588,Conflicting
CEG,31.2,10.45,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Utilities,41.65223274695535,0.1293410576364,1.155,0.20959999,29.4,12.25,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued
COO,33.44,-2.42,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Health Care,31.02487562189055,0.04868,0.894,0.0,25.96,5.06,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued
CPRT,25.14,-4.22,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Industrials,20.924528301886795,0.17129,1.02,0.0,27.02,-6.1,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued
GLW,34.88,41.57,Overvalued,0.1131,0.0857,0.0085,16.4215,cluster_2,Information Technology,76.45410628019324,0.0772551,1.136,0.5385,30.12,46.33,Overvalued,0.1352,0.1281,0.0,14.1588,Strong Overvalued
CRH,34.27,-12.85,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Materials,21.419294990723564,0.114115204,1.228,0.2783,30.68,-9.26,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued
CSX,30.34,-2.67,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Industrials,27.665644171779142,0.159819632,1.238,0.3252,30.67,-3.0,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued
CMI,31.71,0.34,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Industrials,32.05460750853242,0.150100344,1.268,0.3727,31.22,0.83,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued
DHR,32.03,1.85,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Health Care,33.87814313346228,0.0521371199999999,0.841,0.2636,26.06,7.82,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued
DE,28.13,4.45,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Industrials,32.57674943566592,0.12414627,0.969,0.3655,27.6,4.98,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued
DAL,25.81,-15.74,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Industrials,10.07007299270073,0.2239104012495,1.252,0.103999995,29.98,-19.91,Undervalued,0.1352,0.1281,0.0,14.1588,Conflicting
DOV,34.14,-5.88,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Industrials,28.259073842302875,0.1110751954059999,1.213,0.2594,30.42,-2.16,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued
DHI,38.72,-24.64,Undervalued,0.1131,0.0857,0.0085,16.4215,cluster_2,Consumer Discretionary,14.08262910798122,0.109957936,1.414,0.1596,32.76,-18.68,Undervalued,0.1352,0.1281,0.0,14.1588,Strong Undervalued
ETN,32.88,7.76,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Industrials,40.644699140401144,0.1295649776568004,1.24,0.39810002,31.0,9.64,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued
ECL,25.72,9.35,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Materials,35.06891891891892,0.140505155,0.929,0.3735,27.04,8.03,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued
EMR,41.01,-7.32,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Industrials,33.68872549019608,0.045924606,1.255,0.5239,32.01,1.68,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued
EPAM,40.12,-23.4,Undervalued,0.1131,0.0857,0.0085,16.4215,cluster_2,Information Technology,16.71577380952381,0.10335,1.453,0.0,32.87,-16.15,Undervalued,0.1352,0.1281,0.0,14.1588,Strong Undervalued
EFX,38.57,-7.96,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Industrials,30.607394366197184,0.091580007126,1.347,0.36270002,32.48,-1.87,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued
FDX,36.15,-15.14,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Industrials,21.006937033084313,0.1101467289999999,1.303,0.3059,31.72,-10.71,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued
FTV,34.73,-0.21,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Industrials,34.52046783625731,0.057741836,1.005,0.1526,27.74,6.78,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued
FCX,36.57,-6.65,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Materials,29.92063492063492,0.106681568175,1.316,0.3175,31.89,-1.97,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued
GRMN,28.51,-1.48,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Consumer Discretionary,27.025641025641026,0.119035818,0.956,0.4018,27.59,-0.56,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued
GEN,30.33,-10.35,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Information Technology,19.97938144329897,0.13034019,1.094,0.5155,29.62,-9.64,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued
GM,43.36,-15.71,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Consumer Discretionary,27.653284671532845,0.0309195134598,1.29,0.2299,31.72,-4.07,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued
GS,36.18,-19.32,Undervalued,0.1131,0.0857,0.0085,16.4215,cluster_2,Financials,16.862175976633807,0.104294612,1.274,0.2831,31.34,-14.48,Undervalued,0.1352,0.1281,0.0,14.1588,Strong Undervalued
HUBB,23.17,7.13,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Industrials,30.299761620977353,0.1739886546404004,0.949,0.32619998,27.0,3.3,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued
IEX,33.61,-1.86,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Industrials,31.747415066469724,0.0739256558244,1.014,0.42009997,28.58,3.17,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued
IR,39.26,13.44,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Industrials,52.695945945945944,0.0540581878376999,1.247,0.0541,30.3,22.4,Overvalued,0.1352,0.1281,0.0,14.1588,Conflicting
PODD,26.94,23.36,Overvalued,0.1131,0.0857,0.0085,16.4215,cluster_2,Health Care,50.29885057471264,0.18124,1.197,0.0,28.94,21.36,Overvalued,0.1352,0.1281,0.0,14.1588,Strong Overvalued
IBKR,27.77,6.91,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Financials,34.68103448275862,0.20318144,1.322,0.1376,30.93,3.75,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued
ICE,30.56,-8.03,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Financials,22.5254730713246,0.0990073882293999,0.964,0.28530002,27.47,-4.94,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued
INTU,25.8,0.18,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Information Technology,25.978190104166668,0.166192852085,1.035,0.2915,28.02,-2.04,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued
ISRG,33.22,22.34,Overvalued,0.1131,0.0857,0.0085,16.4215,cluster_2,Health Care,55.55582524271844,0.17232999,1.509,0.0,32.81,22.75,Overvalued,0.1352,0.1281,0.0,14.1588,Strong Overvalued
JBHT,34.55,4.07,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Industrials,38.62267080745341,0.120934359252,1.286,0.2748,31.27,7.35,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued
JCI,41.62,7.23,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Industrials,48.84848484848485,0.061076484832,1.386,0.5168,33.4,15.45,Overvalued,0.1352,0.1281,0.0,14.1588,Conflicting
JPM,30.12,-15.17,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Financials,14.950717703349284,0.118152847176,1.023,0.2824,28.13,-13.18,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued
KEYS,28.8,33.35,Overvalued,0.1131,0.0857,0.0085,16.4215,cluster_2,Information Technology,62.15343915343916,0.17222999,1.261,0.0,29.68,32.47,Overvalued,0.1352,0.1281,0.0,14.1588,Strong Overvalued
LH,30.57,-7.89,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Health Care,22.680851063829788,0.082289103,0.883,0.2551,26.46,-3.78,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued
LEN,44.33,-31.6,Undervalued,0.1131,0.0857,0.0085,16.4215,cluster_2,Consumer Discretionary,12.726618705035971,0.0575172719999999,1.422,0.2878,33.53,-20.8,Undervalued,0.1352,0.1281,0.0,14.1588,Strong Undervalued
MLM,35.67,2.78,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Materials,38.45369211514393,0.07522968,1.136,0.2056,29.43,9.02,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued
MGM,33.01,19.73,Overvalued,0.1131,0.0857,0.0085,16.4215,cluster_2,Consumer Discretionary,52.73972602739726,0.13488,1.285,0.0,30.23,22.51,Overvalued,0.1352,0.1281,0.0,14.1588,Strong Overvalued
NDAQ,30.0,-2.49,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Financials,27.50602409638554,0.10930140324,0.99,0.32529998,27.84,-0.33,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued
NWSA,33.74,0.34,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Communication Services,34.077922077922075,0.0468535869999999,0.902,0.2597,26.84,7.24,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued
NWS,33.46,6.03,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Communication Services,39.493506493506494,0.0468535869999999,0.902,0.2597,26.81,12.68,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued
NDSN,29.55,1.13,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Industrials,30.682556879739977,0.1142210009999999,0.993,0.3463,27.9,2.78,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued
NSC,37.21,-10.62,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Industrials,26.590909090909086,0.0960193597155,1.295,0.45490003,32.1,-5.51,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued
NTRS,37.11,-19.9,Undervalued,0.1131,0.0857,0.0085,16.4215,cluster_2,Financials,17.20502092050209,0.096924324,1.286,0.3298,31.67,-14.46,Undervalued,0.1352,0.1281,0.0,14.1588,Strong Undervalued
NRG,24.41,13.93,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Utilities,38.3425,0.2331258392219999,1.315,0.4389,31.53,6.81,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued
ODFL,26.96,15.92,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Industrials,42.87708333333334,0.1782721709999999,1.172,0.2359,29.45,13.43,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued
PCAR,32.18,-7.49,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Industrials,24.68936170212766,0.094259628,1.03,0.2809,28.3,-3.61,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued
PH,27.06,5.52,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Industrials,32.57865583456426,0.1824148036253998,1.182,0.26569998,29.67,2.91,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued
PNR,30.25,-10.38,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Industrials,19.87437185929648,0.13096557,1.097,0.2563,28.89,-9.02,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued
POOL,26.75,-7.62,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Consumer Discretionary,19.125919117647054,0.1850383639999999,1.154,0.4596,29.93,-10.8,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued
PHM,31.79,-20.26,Undervalued,0.1131,0.0857,0.0085,16.4215,cluster_2,Consumer Discretionary,11.529013539651835,0.146766816,1.242,0.0928,30.23,-18.7,Undervalued,0.1352,0.1281,0.0,14.1588,Strong Undervalued
QCOM,30.64,-11.58,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Information Technology,19.056512378902045,0.2227042832166,1.493,0.38279998,33.79,-14.73,Undervalued,0.1352,0.1281,0.0,14.1588,Conflicting
RVTY,38.09,3.99,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Health Care,42.077669902912625,0.027789456,1.051,0.1359,28.35,13.73,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued
ROK,42.08,4.43,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Industrials,46.51027397260274,0.093306216,1.557,0.6069,35.6,10.91,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued
SPGI,32.55,-5.6,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Financials,26.94876660341556,0.1054560910410001,1.105,0.24350001,29.06,-2.11,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued
CRM,33.97,-10.37,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Information Technology,23.596919127086007,0.0975193288532,1.139,0.2133,29.46,-5.86,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued
LUV,37.79,-11.95,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Industrials,25.84,0.0523224,1.113,0.48,30.13,-4.29,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued
STT,43.27,-27.84,Undervalued,0.1131,0.0857,0.0085,16.4215,cluster_2,Financials,15.431472081218274,0.07511087,1.46,0.333,34.02,-18.59,Undervalued,0.1352,0.1281,0.0,14.1588,Strong Undervalued
STLD,39.32,-14.75,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Materials,24.57341907824223,0.119292528,1.493,0.2176,33.8,-9.23,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued
STE,32.86,-2.92,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Health Care,29.94413407821229,0.0696436019064,0.954,0.33470002,27.61,2.33,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued
SYF,30.9,-23.06,Undervalued,0.1131,0.0857,0.0085,16.4215,cluster_2,Financials,7.842650103519669,0.19074924,1.362,0.1242,31.6,-23.76,Undervalued,0.1352,0.1281,0.0,14.1588,Strong Undervalued
SNPS,38.39,36.84,Overvalued,0.1131,0.0857,0.0085,16.4215,cluster_2,Information Technology,75.23384615384614,0.055430003,1.245,0.0,29.78,45.45,Overvalued,0.1352,0.1281,0.0,14.1588,Strong Overvalued
TPR,26.05,29.28,Overvalued,0.1131,0.0857,0.0085,16.4215,cluster_2,Consumer Discretionary,55.32558139534884,0.231640682,1.469,0.5814,33.61,21.72,Overvalued,0.1352,0.1281,0.0,14.1588,Strong Overvalued
TEL,29.14,-7.95,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Information Technology,21.1879468845761,0.1612892729009999,1.177,0.2901,29.83,-8.64,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued
TDY,31.06,1.41,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Information Technology,32.4710953346856,0.09049,0.969,0.0,26.68,5.79,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued
TXN,44.65,3.38,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Information Technology,48.02564102564103,0.0160441119999999,1.298,0.9504,33.52,14.51,Overvalued,0.1352,0.1281,0.0,14.1588,Conflicting
TXT,28.08,-10.0,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Industrials,18.076335877862594,0.120665138,0.934,0.0153,26.28,-8.2,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued
TMO,26.73,-0.96,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Health Care,25.76661175178473,0.1221397359999999,0.883,0.0968,25.79,-0.02,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued
TTD,27.2,-0.28,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Communication Services,26.92222222222222,0.16317,1.096,0.0,27.96,-1.04,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued
TRMB,42.09,-3.22,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Information Technology,38.875,0.07322,1.453,0.0,32.76,6.12,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued
TYL,28.41,17.87,Overvalued,0.1131,0.0857,0.0085,16.4215,cluster_2,Information Technology,46.27586206896552,0.08930001,0.864,0.0,25.2,21.08,Overvalued,0.1352,0.1281,0.0,14.1588,Strong Overvalued
UNP,19.89,2.05,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Industrials,21.937397034596373,0.2233661481372,0.994,0.45099998,27.7,-5.76,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued
UHS,24.84,-17.87,Undervalued,0.1131,0.0857,0.0085,16.4215,cluster_2,Health Care,6.9728601252609606,0.206552754,1.13,0.0334,28.39,-21.42,Undervalued,0.1352,0.1281,0.0,14.1588,Strong Undervalued
VST,38.14,33.42,Overvalued,0.1131,0.0857,0.0085,16.4215,cluster_2,Utilities,71.55760368663594,0.1035524435312,1.447,0.41349998,33.48,38.08,Overvalued,0.1352,0.1281,0.0,14.1588,Strong Overvalued
VMC,32.39,2.84,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Materials,35.22748815165877,0.102846036,1.091,0.2358,28.84,6.39,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued
WAB,30.49,6.99,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Industrials,37.47524752475248,0.096103813501,0.97,0.1499,27.09,10.39,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued
DIS,39.86,-24.68,Undervalued,0.1131,0.0857,0.0085,16.4215,cluster_2,Communication Services,15.181148748159057,0.098103816,1.416,0.1841,32.91,-17.73,Undervalued,0.1352,0.1281,0.0,14.1588,Strong Undervalued
WBD,43.9,49.1,Overvalued,0.1131,0.0857,0.0085,16.4215,cluster_2,Communication Services,93.0,0.02078,1.574,0.0,33.59,59.41,Overvalued,0.1352,0.1281,0.0,14.1588,Strong Overvalued
WST,27.83,12.31,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Health Care,40.14419225634179,0.16930935,1.17,0.115,29.11,11.03,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued
WDAY,32.72,16.3,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Information Technology,49.01930501930502,0.08231,1.035,0.0,27.37,21.65,Overvalued,0.1352,0.1281,0.0,14.1588,Conflicting
XYL,37.0,-8.23,Fairly Valued,0.1131,0.0857,0.0085,16.4215,cluster_2,Industrials,28.770573566084792,0.05186418,1.077,0.4055,29.45,-0.68,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued
ADBE,36.84,-22.22,Model Insignificant,0.1233,-0.0314,0.5125,12.688,cluster_3,Information Technology,14.618658892128282,0.58774,1.417,0.0,30.1,-15.48,Undervalued,0.1352,0.1281,0.0,14.1588,Undervalued (Cluster Model Insignificant)
AMP,29.99,-18.39,Model Insignificant,0.1233,-0.0314,0.5125,12.688,cluster_3,Financials,11.599551457762272,0.56259708,1.201,0.1595,27.98,-16.38,Undervalued,0.1352,0.1281,0.0,14.1588,Undervalued (Cluster Model Insignificant)
COR,23.49,13.0,Model Insignificant,0.1233,-0.0314,0.5125,12.688,cluster_3,Health Care,36.49459783913565,0.974175633,0.645,0.2701,17.45,19.04,Overvalued,0.1352,0.1281,0.0,14.1588,Overvalued (Cluster Model Insignificant)
CL,18.04,15.14,Model Insignificant,0.1233,-0.0314,0.5125,12.688,cluster_3,Consumer Staples,33.1787072243346,0.787871170229208,0.304,0.78330004,15.82,17.36,Overvalued,0.1352,0.1281,0.0,14.1588,Overvalued (Cluster Model Insignificant)
FIX,31.86,21.9,Model Insignificant,0.1233,-0.0314,0.5125,12.688,cluster_3,Industrials,53.75813417794414,0.4982989,1.705,0.065,33.66,20.1,Overvalued,0.1352,0.1281,0.0,14.1588,Overvalued (Cluster Model Insignificant)
DVA,35.75,-19.8,Model Insignificant,0.1233,-0.0314,0.5125,12.688,cluster_3,Health Care,15.946372239747635,0.64848,0.836,0.0,22.45,-6.5,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued (Cluster Model Insignificant)
IT,34.25,-19.08,Model Insignificant,0.1233,-0.0314,0.5125,12.688,cluster_3,Information Technology,15.17098445595855,0.86861,0.909,0.0,22.45,-7.28,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued (Cluster Model Insignificant)
GEV,33.04,-1.99,Model Insignificant,0.1233,-0.0314,0.5125,12.688,cluster_3,Industrials,31.053169734151332,0.718393212,1.313,0.0511,27.87,3.18,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued (Cluster Model Insignificant)
HD,19.75,3.03,Model Insignificant,0.1233,-0.0314,0.5125,12.688,cluster_3,Consumer Discretionary,22.776371308016877,0.514487435,0.999,0.6465,26.93,-4.15,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued (Cluster Model Insignificant)
IDXX,33.8,9.48,Model Insignificant,0.1233,-0.0314,0.5125,12.688,cluster_3,Health Care,43.284515636918385,0.66202,1.574,0.0,31.02,12.26,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued (Cluster Model Insignificant)
JBL,31.62,14.47,Model Insignificant,0.1233,-0.0314,0.5125,12.688,cluster_3,Information Technology,46.09286675639301,0.571240554724,1.286,0.0431,28.03,18.06,Overvalued,0.1352,0.1281,0.0,14.1588,Overvalued (Cluster Model Insignificant)
KLAC,30.79,17.99,Model Insignificant,0.1233,-0.0314,0.5125,12.688,cluster_3,Information Technology,48.77818592822831,0.7453716166079999,1.501,0.2152,29.9,18.88,Overvalued,0.1352,0.1281,0.0,14.1588,Overvalued (Cluster Model Insignificant)
LRCX,32.42,16.09,Model Insignificant,0.1233,-0.0314,0.5125,12.688,cluster_3,Information Technology,48.51417769376181,0.540171342,1.819,0.1909,35.26,13.25,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued (Cluster Model Insignificant)
LVS,25.39,-5.54,Model Insignificant,0.1233,-0.0314,0.5125,12.688,cluster_3,Consumer Discretionary,19.84870848708487,0.554036875,0.842,0.3875,24.02,-4.17,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued (Cluster Model Insignificant)
LII,30.45,-7.09,Model Insignificant,0.1233,-0.0314,0.5125,12.688,cluster_3,Industrials,23.361296049711495,0.59052279,1.227,0.231,28.17,-4.81,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued (Cluster Model Insignificant)
LLY,25.35,8.9,Model Insignificant,0.1233,-0.0314,0.5125,12.688,cluster_3,Health Care,34.2456452186278,0.8367832437459,0.481,0.22129999,16.47,17.78,Overvalued,0.1352,0.1281,0.0,14.1588,Overvalued (Cluster Model Insignificant)
MCO,30.63,2.04,Model Insignificant,0.1233,-0.0314,0.5125,12.688,cluster_3,Financials,32.67168458781362,0.5165109179999999,1.37,0.2762,30.31,2.36,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued (Cluster Model Insignificant)
MSI,27.97,6.27,Model Insignificant,0.1233,-0.0314,0.5125,12.688,cluster_3,Information Technology,34.241948153967,0.6758217420000001,0.935,0.3514,24.01,10.23,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued (Cluster Model Insignificant)
NTAP,29.52,-10.71,Model Insignificant,0.1233,-0.0314,0.5125,12.688,cluster_3,Information Technology,18.80536912751678,0.7329413699999999,1.267,0.349,28.58,-9.77,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued (Cluster Model Insignificant)
NFLX,36.79,-7.09,Model Insignificant,0.1233,-0.0314,0.5125,12.688,cluster_3,Communication Services,29.696774193548386,0.48494998,1.548,0.0,31.96,-2.26,Fairly Valued,0.1352,0.1281,0.0,14.1588,Fairly Valued (Cluster Model Insignificant)
